Date,  AOR  ,SCHG.K  ,  QQQ.O  ,  ACWI.O  ,  ESGU.O  ,  CRBN.K  ,  ESGG.K  ,  AAPL.O  ,  MSFT.O  ,  JNJ  ,  PG  ,  V  ,  MA  ,  GOOG.O  ,  META.O  ,  TSLA.O  ,  AMZN.O  ,  UL  ,  JPM  ,  ADBE.O  ,  MRK  ,  PG  ,CL =F, 6E=F , 6B=F , TYX , TNX , FVX 
2/15/2022,0.01,0.005,0.005,0.01,0.155,0.415,0.044995,0.334995,0.005,0.04,0.005,0.01,0.155,0.415,0.334995,0.065,0.03,0.005,0.005,0.075,0.01,0.005,0.075,0.005,0.005,0.005,0.005,0.005
2/16/2022,0.005,0.005,0.005,0.005,0.14,0.59,0.004995,0.245005,0.005,0.035,0.005,0.005,0.14,0.59,0.245005,0.045,0.04,0.025,0.005,0.035,0.005,0.005,0.035,0.005,0.005,0.005,0.005,0.005
2/17/2022,0.005,0.005,0.005,0.035,0.13,0.355,0.025005,0.23,0.005,0.005,0.005,0.035,0.13,0.355,0.23,0.015,0.045,0.005,0.005,0.095,0.01,0.005,0.095,0.005,0.005,0.005,0.01,0.005
2/18/2022,0.01,0.005,0.005,0.01,0.17,0.335,0.035,0.285,0.005,0.035,0.005,0.01,0.17,0.335,0.285,0.035,0.06,0.02,0.005,0.08,0.015,0.005,0.08,0.005,0.005,0.005,0.005,0.005
2/22/2022,0.005,0.005,0.005,0.01,0.105,0.3,0.015,0.310005,0.005,0.03,0.005,0.01,0.105,0.3,0.310005,0.05,0.02,0.005,0.005,0.09,0.015,0.005,0.09,0.005,0.005,0.005,0.005,0.005
2/23/2022,0.01,0.005,0.005,0.01,0.04,0.14,0.035,0.265,0.005,0.015,0.005,0.01,0.04,0.14,0.265,0.04,0.01,0.01,0.01,0.085,0.005,0.005,0.085,0.005,0.01,0.005,0.01,0.01
2/24/2022,0.005,0.005,0.005,0.06,0.025,0.155,0.090005,0.165,0.005,0.005,0.005,0.06,0.025,0.155,0.165,0.025,0.035,0.005,0.005,0.095,0.015,0.005,0.095,0.005,0.01,0.005,0.005,0.005
2/25/2022,0.005,0.005,0.005,0.02,0.015,0.2,0.020005,0.245,0.005,0.035,0.005,0.02,0.015,0.2,0.245,0.035,0.005,0.015,0.005,0.09,0.005,0.005,0.09,0.005,0.005,0.005,0.005,0.005
2/28/2022,0.005,0.005,0.005,0.05,0.11,0.3,0.005,0.220005,0.005,0.03,0.005,0.05,0.11,0.3,0.220005,0.035,0.035,0.015,0.005,0.02,0.005,0.005,0.02,0.005,0.005,0.005,0.015,0.005
3/1/2022,0.005,0.005,0.005,0.02,0.115,0.425,0.075005,0.215,0.005,0.04,0.005,0.02,0.115,0.425,0.215,0.02,0.025,0.01,0.005,0.09,0.005,0.005,0.09,0.005,0.005,0.005,0.005,0.005
3/2/2022,0.005,0.005,0.005,0.015,0.21,0.345,0.035,0.265,0.005,0.01,0.005,0.015,0.21,0.345,0.265,0.045,0.045,0.02,0.005,0.07,0.01,0.005,0.07,0.005,0.02,0.005,0.015,0.005
3/3/2022,0.005,0.005,0.005,0.02,0.21,0.22,0.004995,0.189995,0.005,0.025,0.005,0.02,0.21,0.22,0.189995,0.035,0.03,0.005,0.005,0.105,0.01,0.005,0.105,0.005,0.005,0.005,0.005,0.005
3/4/2022,0.01,0.005,0.005,0.04,0.195,0.135,0.020005,0.21,0.005,0.05,0.005,0.04,0.195,0.135,0.21,0.02,0.05,0.03,0.005,0.045,0.005,0.005,0.045,0.005,0.01,0.005,0.005,0.005
3/7/2022,0.005,0.005,0.005,0.035,0.135,0.265,0.020005,0.574995,0.005,0.025,0.005,0.035,0.135,0.265,0.574995,0.02,0.035,0.015,0.005,0.03,0.01,0.005,0.03,0.005,0.005,0.005,0.005,0.005
3/8/2022,0.005,0.005,0.005,0.02,0.43,0.14,0.01,0.559995,0.005,0.025,0.005,0.02,0.43,0.14,0.559995,0.05,0.03,0.02,0.005,0.035,0.005,0.005,0.035,0.005,0.005,0.005,0.005,0.005
3/9/2022,0.005,0.005,0.005,0.025,0.24,0.17,0.034995,1.129995,0.005,0.025,0.005,0.025,0.24,0.17,1.129995,0.045,0.05,0.01,0.005,0.06,0.01,0.005,0.06,0.005,0.005,0.005,0.005,0.005
3/10/2022,0.005,0.005,0.005,0.005,0.1,0.21,0.025,0.2,0.005,0.02,0.005,0.005,0.1,0.21,0.2,0.065,0.04,0.015,0.005,0.045,0.005,0.005,0.045,0.005,0.005,0.005,0.005,0.01
3/11/2022,0.005,0.005,0.005,0.045,0.045,0.745,0.01,0.2,0.005,0.035,0.005,0.045,0.045,0.745,0.2,0.06,0.025,0.025,0.005,0.08,0.01,0.005,0.08,0.005,0.005,0.005,0.005,0.005
3/14/2022,0.005,0.005,0.005,0.025,0.095,0.15,0.019995,0.200005,0.005,0.06,0.005,0.025,0.095,0.15,0.200005,0.055,0.045,0.03,0.01,0.095,0.015,0.005,0.095,0.005,0.005,0.005,0.005,0.005
3/15/2022,0.01,0.005,0.005,0.005,0.01,0.85,0.029995,0.225,0.005,0.075,0.005,0.005,0.01,0.85,0.225,0.05,0.03,0.005,0.005,0.06,0.015,0.01,0.06,0.005,0.005,0.01,0.02,0.005
3/16/2022,0.005,0.005,0.005,0.035,0.105,0.6,0.025,0.2,0.005,0.025,0.005,0.035,0.105,0.6,0.2,0.035,0.035,0.04,0.005,0.04,0.01,0.005,0.04,0.005,0.01,0.005,0.01,0.005
3/17/2022,0.005,0.005,0.005,0.095,0.035,0.285,0.03,0.22501,0.005,0.06,0.005,0.095,0.035,0.285,0.22501,0.03,0.03,0.02,0.005,0.04,0.005,0.005,0.04,0.005,0.01,0.005,0.005,0.005
3/18/2022,0.005,0.005,0.005,0.065,0.025,0.215,0.02,0.224995,0.025,0.03,0.005,0.065,0.025,0.215,0.224995,0.04,0.055,0.02,0.005,0.02,0.025,0.005,0.02,0.005,0.005,0.005,0.005,0.005
3/21/2022,0.015,0.005,0.01,0.01,0.025,0.4,0.010005,0.200005,0.025,0.055,0.01,0.01,0.025,0.4,0.200005,0.045,0.025,0.035,0.005,0.03,0.025,0.005,0.03,0.005,0.005,0.005,0.01,0.005
3/22/2022,0.005,0.005,0.005,0.015,0.05,0.155,0.059995,0.225,0.05,0.035,0.005,0.015,0.05,0.155,0.225,0.015,0.06,0.035,0.005,0.02,0.025,0.005,0.02,0.005,0.01,0.005,0.005,0.005
3/23/2022,0.015,0.005,0.005,0.025,0.05,0.12,0.035005,0.200005,0.025,0.055,0.005,0.025,0.05,0.12,0.200005,0.015,0.055,0.05,0.005,0.045,0.025,0.005,0.045,0.005,0.01,0.005,0.01,0.005
3/24/2022,0.005,0.005,0.005,0.02,0.1,0.2,0.010005,0.25,0.025,0.035,0.005,0.02,0.1,0.2,0.25,0.01,0.045,0.035,0.005,0.08,0.025,0.005,0.08,0.005,0.005,0.005,0.01,0.005
3/25/2022,0.01,0.005,0.005,0.05,0.125,0.235,0.014995,0.25,0.025,0.025,0.005,0.05,0.125,0.235,0.25,0.02,0.045,0.015,0.005,0.06,0.025,0.005,0.06,0.005,0.005,0.005,0.005,0.005
3/28/2022,0.005,0.005,0.005,0.035,0.05,0.225,0.009995,0.199995,0.025,0.055,0.005,0.035,0.05,0.225,0.199995,0.03,0.05,0.01,0.01,0.045,0.05,0.005,0.045,0.005,0.01,0.005,0.01,0.005
3/29/2022,0.02,0.005,0.005,0.02,0.075,0.23,0.03,0.275,0.025,0.035,0.005,0.02,0.075,0.23,0.275,0.03,0.025,0.005,0.005,0.045,0.025,0.005,0.045,0.005,0.005,0.005,0.005,0.005
3/30/2022,0.005,0.005,0.005,0.01,0.2,0.21,0.044995,0.25,0.025,0.03,0.005,0.01,0.2,0.21,0.25,0.01,0.01,0.01,0.005,0.075,0.025,0.005,0.075,0.005,0.01,0.005,0.015,0.005
3/31/2022,0.005,0.005,0.005,0.015,0.2,0.165,0.04,0.199995,0.025,0.095,0.005,0.015,0.2,0.165,0.199995,0.05,0.05,0.01,0.005,0.045,0.025,0.005,0.045,0.005,0.015,0.005,0.01,0.005
4/1/2022,0.01,0.005,0.005,0.005,0.15,0.395,0.025,0.225,0.025,0.06,0.005,0.005,0.15,0.395,0.225,0.015,0.06,0.015,0.005,0.09,0.025,0.025,0.09,0.025,0.005,0.025,0.005,0.005
4/4/2022,0.01,0.005,0.005,0.045,0.175,0.61,0.04501,11.525005,0.025,0.05,0.005,0.045,0.175,0.61,11.525005,0.015,0.085,0.045,0.005,0.115,0.025,0.025,0.115,0.025,0.005,0.025,0.005,0.005
4/5/2022,0.005,0.005,0.005,0.1,0.1,0.14,0.005005,0.275005,0.025,0.065,0.005,0.1,0.1,0.14,0.275005,0.005,0.06,0.035,0.005,0.045,0.025,0.025,0.045,0.025,0.005,0.025,0.005,0.005
4/6/2022,0.005,0.005,0.005,0.04,0.15,0.18,0.009995,0.175,0.025,0.115,0.005,0.04,0.15,0.18,0.175,0.015,0.035,0.005,0.005,0.02,0.025,0.025,0.02,0.025,0.01,0.025,0.015,0.005
4/7/2022,0.005,0.005,0.005,0.025,0.075,0.15,0.035,0.175005,0.025,0.065,0.005,0.025,0.075,0.15,0.175005,0.015,0.025,0.005,0.005,0.12,0.025,0.025,0.12,0.025,0.005,0.025,0.005,0.005
4/8/2022,0.005,0.005,0.005,0.04,0.2,0.4,0.005005,0.224995,0.025,0.085,0.005,0.04,0.2,0.4,0.224995,0.04,0.025,0.045,0.005,0.075,0.025,0.025,0.075,0.025,0.005,0.025,0.01,0.005
4/11/2022,0.005,0.005,0.005,0.025,0.2,0.17,0.015,0.175,0.025,0.065,0.005,0.025,0.2,0.17,0.175,0.035,0.025,0.02,0.01,0.05,0.025,0.025,0.05,0.025,0.005,0.025,0.01,0.005
4/12/2022,0.005,0.005,0.005,0.055,0.2,0.36,0.035,0.075005,0.025,0.135,0.005,0.055,0.2,0.36,0.075005,0.05,0.06,0.01,0.005,0.045,0.025,0.025,0.045,0.025,0.005,0.025,0.025,0.01
4/13/2022,0.005,0.005,0.005,0.025,0.45,0.02,0.004995,0.22501,0.025,0.06,0.005,0.025,0.45,0.02,0.22501,0.005,0.05,0.005,0.005,0.075,0.025,0.025,0.075,0.025,0.005,0.025,0.005,0.005
4/14/2022,0.005,0.005,0.005,0.08,0.3,0.925,0.029995,1.375,0.025,0.035,0.005,0.08,0.3,0.925,1.375,0.055,0.045,0.005,0.005,0.085,0.025,0.025,0.085,0.025,0.005,0.025,0.01,0.005
4/18/2022,0.005,0.005,0.005,0.05,0.025,0.34,0.01,4.125,0.025,0.1,0.005,0.05,0.025,0.34,4.125,0.025,0.045,0.03,0.005,0.05,0.025,0.025,0.05,0.025,0.005,0.025,0.015,0.005
4/19/2022,0.01,0.005,0.005,0.045,0.05,0.35,0.07,1.474995,0.025,0.09,0.005,0.045,0.05,0.35,1.474995,0.015,0.005,0.005,0.005,0.09,0.025,0.025,0.09,0.025,0.01,0.025,0.005,0.005
4/20/2022,0.005,0.005,0.005,0.02,0.225,0.145,0.010005,1.849995,0.025,0.07,0.005,0.02,0.225,0.145,1.849995,0.055,0.03,0.01,0.005,0.15,0.025,0.025,0.15,0.025,0.005,0.025,0.01,0.01
4/21/2022,0.005,0.005,0.005,0.085,0.1,0.24,0.065005,1,0.05,0.07,0.005,0.085,0.1,0.24,1,0.015,0.045,0.015,0.005,0.095,0.025,0.025,0.095,0.025,0.005,0.025,0.005,0.005
4/22/2022,0.005,0.005,0.015,0.045,0.2,0.42,0.035,0.825,0.025,0.045,0.015,0.045,0.2,0.42,0.825,0.01,0.05,0.015,0.005,0.105,0.025,0.025,0.105,0.025,0.005,0.025,0.015,0.005
4/25/2022,0.005,0.005,0.005,0.005,0.275,0.11,0.02,2.050005,0.025,0.095,0.005,0.005,0.275,0.11,2.050005,0.01,0.07,0.015,0.005,0.115,0.025,0.025,0.115,0.025,0.005,0.025,0.01,0.005
4/26/2022,0.005,0.005,0.005,0.005,0.125,0.11,0.025,1.475,0.025,0.045,0.005,0.005,0.125,0.11,1.475,0.01,0.045,0.04,0.01,0.1,0.025,0.025,0.1,0.025,0.005,0.025,0.005,0.005
4/27/2022,0.005,0.005,0.005,0.115,0.175,0.12,0.01,1.2,0.025,0.065,0.005,0.115,0.175,0.12,1.2,0.01,0.045,0.005,0.005,0.07,0.025,0.025,0.07,0.025,0.005,0.025,0.005,0.005
4/28/2022,0.01,0.005,0.005,0.165,0.225,0.45,0.01501,2.77499,0.025,0.06,0.005,0.165,0.225,0.45,2.77499,0.01,0.04,0.035,0.005,0.155,0.05,0.025,0.155,0.025,0.02,0.025,0.015,0.005
4/29/2022,0.005,0.005,0.005,0.05,0.15,0.225,0.03,8.875,0.025,0.075,0.005,0.05,0.15,0.225,8.875,0.01,0.005,0.005,0.01,0.15,0.025,0.025,0.15,0.025,0.005,0.025,0.01,0.005
5/2/2022,0.005,0.005,0.005,0.075,0.3,0.05,0.075005,0.9,0.05,0.07,0.005,0.075,0.3,0.05,0.9,0.015,0.085,0.04,0.005,0.07,0.025,0.025,0.07,0.025,0.005,0.025,0.005,0.005
5/3/2022,0.005,0.005,0.005,0.005,0.1,0.17,0.025005,2.099995,0.025,0.08,0.005,0.005,0.1,0.17,2.099995,0.015,0.055,0.025,0.005,0.06,0.025,0.025,0.06,0.025,0.005,0.025,0.005,0.005
5/4/2022,0.005,0.005,0.005,0.085,0.075,0.125,0.160005,1.175005,0.025,0.005,0.005,0.085,0.075,0.125,1.175005,0.01,0.06,0.025,0.005,0.11,0.025,0.025,0.11,0.025,0.005,0.025,0.005,0.005
5/5/2022,0.005,0.005,0.005,0.055,0.05,0.665,0.005,1.175005,0.025,0.055,0.005,0.055,0.05,0.665,1.175005,0.015,0.05,0.005,0.01,0.1,0.025,0.025,0.1,0.025,0.005,0.025,0.015,0.005
5/6/2022,0.005,0.005,0.005,0.05,0.15,0.355,0.005005,1.974995,0.025,0.045,0.005,0.05,0.15,0.355,1.974995,0.015,0.03,0.01,0.005,0.05,0.025,0.025,0.05,0.025,0.005,0.025,0.005,0.005
5/9/2022,0.005,0.005,0.005,0.065,0.025,0.3,0.025,0.550005,0.025,0.065,0.005,0.065,0.025,0.3,0.550005,0.05,0.02,0.005,0.005,0.055,0.025,0.025,0.055,0.025,0.005,0.025,0.005,0.005
5/10/2022,0.005,0.005,0.005,0.125,0.1,0.645,0.049995,2.175005,0.025,0.075,0.005,0.125,0.1,0.645,2.175005,0.05,0.07,0.01,0.015,0.055,0.025,0.025,0.055,0.025,0.005,0.025,0.01,0.005
5/11/2022,0.005,0.005,0.005,0.03,0.05,0.04,0.01,1.300005,0.025,0.065,0.005,0.03,0.05,0.04,1.300005,0.01,0.07,0.005,0.005,0.145,0.025,0.025,0.145,0.025,0.005,0.025,0.01,0.005
5/12/2022,0.015,0.005,0.005,0.045,0.15,0.09,0.03001,1.324995,0.025,0.05,0.005,0.045,0.15,0.09,1.324995,0.04,0.065,0.015,0.005,0.06,0.025,0.025,0.06,0.025,0.005,0.025,0.005,0.005
5/13/2022,0.015,0.005,0.005,0.025,0.025,0.225,0.015,1.625,0.025,0.055,0.005,0.025,0.025,0.225,1.625,0.055,0.025,0.015,0.005,0.135,0.025,0.025,0.135,0.025,0.005,0.025,0.01,0.005
5/16/2022,0.005,0.005,0.005,0.045,0.1,0.325,0.03001,1.675,0.025,0.1,0.005,0.045,0.1,0.325,1.675,0.005,0.075,0.01,0.005,0.14,0.025,0.025,0.14,0.025,0.005,0.025,0.005,0.005
5/17/2022,0.005,0.005,0.005,0.1,0.075,0.345,0.02,1.25,0.025,0.065,0.005,0.1,0.075,0.345,1.25,0.01,0.06,0.025,0.005,0.07,0.025,0.025,0.07,0.025,0.005,0.025,0.01,0.005
5/18/2022,0.01,0.005,0.005,0.015,0.05,0.355,0.005,6.77499,0.025,0.09,0.005,0.015,0.05,0.355,6.77499,0.01,0.02,0.025,0.005,0.04,0.025,0.025,0.04,0.025,0.005,0.025,0.005,0.005
5/19/2022,0.005,0.005,0.005,0.025,0.2,0.325,0.015,1.14999,0.025,0.065,0.005,0.025,0.2,0.325,1.14999,0.015,0.03,0.005,0.005,0.18,0.025,0.025,0.18,0.025,0.005,0.025,0.005,0.005
5/20/2022,0.005,0.005,0.005,0.015,0.025,0.1,0.005005,0.225,0.025,0.08,0.005,0.015,0.025,0.1,0.225,0.05,0.06,0.02,0.005,0.095,0.025,0.025,0.095,0.025,0.005,0.025,0.005,0.005
5/23/2022,0.005,0.005,0.005,0.04,0.05,0.12,0.065,0.25,0.025,0.09,0.005,0.04,0.05,0.12,0.25,0.005,0.025,0.025,0.01,0.275,0.025,0.025,0.275,0.025,0.005,0.025,0.005,0.005
5/24/2022,0.005,0.005,0.005,0.06,0.15,0.145,0.02,0.225,0.025,0.095,0.005,0.06,0.15,0.145,0.225,0.02,0.03,0.02,0.005,0.07,0.025,0.025,0.07,0.025,0.005,0.025,0.005,0.005
5/25/2022,0.005,0.005,0.005,0.025,0.1,0.305,0.005005,0.275005,0.025,0.055,0.005,0.025,0.1,0.305,0.275005,0.01,0.075,0.02,0.005,0.075,0.025,0.025,0.075,0.025,0.005,0.025,0.01,0.005
5/26/2022,0.01,0.005,0.005,0.02,0.2,0.325,0.02,0.200005,0.025,0.09,0.005,0.02,0.2,0.325,0.200005,0.005,0.02,0.05,0.005,0.065,0.025,0.025,0.065,0.025,0.01,0.025,0.01,0.01
5/27/2022,0.005,0.005,0.005,0.06,0.175,0.15,0.005,0.174995,0.025,0.09,0.005,0.06,0.175,0.15,0.174995,0.045,0.045,0.015,0.005,0.025,0.025,0.025,0.025,0.025,0.005,0.025,0.005,0.005
5/31/2022,0.005,0.005,0.005,0.06,0.025,0.355,0.01501,0.224995,0.025,0.11,0.005,0.06,0.025,0.355,0.224995,0.035,0.085,0.03,0.005,0.045,0.025,0.025,0.045,0.025,0.005,0.025,0.01,0.005
6/1/2022,0.005,0.005,0.005,0.06,0.225,0.425,0.004995,0.25,0.025,0.03,0.005,0.06,0.225,0.425,0.25,0.01,0.085,0.02,0.01,0.095,0.025,0.025,0.095,0.025,0.01,0.025,0.01,0.005
6/2/2022,0.005,0.005,0.005,0.01,0.05,0.355,0.01,0.275,0.025,0.09,0.005,0.01,0.05,0.355,0.275,0.035,0.135,0.015,0.01,0.05,0.025,0.025,0.05,0.025,0.005,0.025,0.01,0.005
6/3/2022,0.005,0.005,0.005,0.03,0.075,0.41,0.010005,0.22501,0.025,0.1,0.005,0.03,0.075,0.41,0.22501,0.035,0.05,0.03,0.005,0.04,0.025,0.025,0.04,0.025,0.005,0.025,0.005,0.01
6/6/2022,0.005,0.005,0.005,0.085,0.2,0.25,0.004995,0.25,0.025,0.095,0.005,0.085,0.2,0.25,0.25,0.04,0.035,0.035,0.01,0.085,0.025,0.025,0.085,0.025,0.005,0.025,0.01,0.005
6/7/2022,0.005,0.005,0.005,0.09,0.175,0.12,0.07,0.275005,0.025,0.08,0.005,0.09,0.175,0.12,0.275005,0.03,0.075,0.005,0.01,0.19,0.025,0.025,0.19,0.025,0.005,0.025,0.005,0.005
6/8/2022,0.005,0.005,0.005,0.07,0.025,0.12,0.029995,0.225,0.025,0.09,0.005,0.07,0.025,0.12,0.225,0.02,0.03,0.03,0.01,0.125,0.025,0.025,0.125,0.025,0.01,0.025,0.01,0.005
6/9/2022,0.005,0.005,0.005,0.03,0.05,0.23,0.040005,0.275005,0.025,0.07,0.005,0.03,0.05,0.23,0.275005,0.005,0.07,0.005,0.005,0.125,0.025,0.025,0.125,0.025,0.01,0.025,0.005,0.005
6/10/2022,0.005,0.005,0.005,0.095,0.05,0.035,0.015,0.22501,0.025,0.085,0.005,0.095,0.05,0.035,0.22501,0.01,0.1,0.045,0.005,0.21,0.025,0.025,0.21,0.025,0.005,0.025,0.015,0.005
6/13/2022,0.005,0.005,0.005,0.025,0.05,0.29,0.005005,0.200005,0.025,0.06,0.005,0.025,0.05,0.29,0.200005,0.055,0.09,0.05,0.005,0.14,0.025,0.025,0.14,0.025,0.005,0.025,0.01,0.005
6/14/2022,0.01,0.005,0.005,0.025,0.075,0.245,0.05,0.22501,0.025,0.05,0.005,0.025,0.075,0.245,0.22501,0.055,0.03,0.005,0.005,0.09,0.025,0.025,0.09,0.025,0.005,0.025,0.005,0.005
6/15/2022,0.01,0.005,0.005,0.07,0.1,0.105,0.04,0.225,0.025,0.01,0.005,0.07,0.1,0.105,0.225,0.035,0.095,0.005,0.005,0.095,0.025,0.025,0.095,0.025,0.005,0.025,0.005,0.005
6/16/2022,0.005,0.005,0.005,0.065,0.075,0.265,0.009995,0.225,0.025,0.06,0.005,0.065,0.075,0.265,0.225,0.025,0.015,0.005,0.01,0.09,0.025,0.025,0.09,0.025,0.015,0.025,0.005,0.005
6/17/2022,0.005,0.005,0.005,0.005,0.05,0.28,0.03999,0.25,0.025,0.09,0.005,0.005,0.05,0.28,0.25,0.025,0.03,0.02,0.01,0.045,0.025,0.025,0.045,0.025,0.005,0.025,0.005,0.005
6/21/2022,0.01,0.005,0.005,0.045,0.15,0.22,0.035,0.25,0.025,0.055,0.005,0.045,0.15,0.22,0.25,0.045,0.09,0.015,0.01,0.07,0.025,0.025,0.07,0.025,0.005,0.025,0.005,0.005
6/22/2022,0.01,0.005,0.005,0.015,0.05,0.23,0.074995,0.25,0.025,0.09,0.005,0.015,0.05,0.23,0.25,0.06,0.045,0.015,0.005,0.09,0.025,0.025,0.09,0.025,0.01,0.025,0.005,0.005
6/23/2022,0.005,0.005,0.005,0.015,0.025,0.27,0.015,0.225,0.025,0.08,0.005,0.015,0.025,0.27,0.225,0.02,0.125,0.025,0.005,0.095,0.025,0.025,0.095,0.025,0.005,0.025,0.005,0.005
6/24/2022,0.005,0.005,0.005,0.02,0.05,0.185,0.005,0.200005,0.025,0.05,0.005,0.02,0.05,0.185,0.200005,0.01,0.035,0.01,0.005,0.09,0.025,0.025,0.09,0.025,0.005,0.025,0.005,0.005
6/27/2022,0.01,0.005,0.005,0.03,0.025,0.29,0.019995,0.25,0.025,0.05,0.005,0.03,0.025,0.29,0.25,0.015,0.045,0.03,0.005,0.075,0.025,0.025,0.075,0.025,0.005,0.025,0.01,0.005
6/28/2022,0.005,0.005,0.005,0.02,0.025,0.155,0.025005,0.200005,0.025,0.06,0.005,0.02,0.025,0.155,0.200005,0.055,0.08,0.02,0.005,0.05,0.025,0.025,0.05,0.025,0.005,0.025,0.005,0.005
6/29/2022,0.005,0.005,0.01,0.045,0.025,0.14,0.024995,0.25,0.025,0.06,0.01,0.045,0.025,0.14,0.25,0.085,0.09,0.05,0.005,0.155,0.025,0.025,0.155,0.025,0.005,0.025,0.005,0.005
6/30/2022,0.005,0.005,0.005,0.01,0.025,0.265,0.03,0.22501,0.025,0.045,0.005,0.01,0.025,0.265,0.22501,0.035,0.11,0.035,0.015,0.125,0.025,0.025,0.125,0.025,0.01,0.025,0.005,0.005
7/1/2022,0.01,0.005,0.005,0.045,0.1,0.31,0.08,0.25,0.025,0.08,0.005,0.045,0.1,0.31,0.25,0.07,0.045,0.005,0.015,0.05,0.05,0.025,0.05,0.025,0.005,0.025,0.01,0.005
7/5/2022,0.005,0.005,0.005,0.085,0.05,0.305,0.015,0.225,0.025,0.055,0.005,0.085,0.05,0.305,0.225,0.025,0.025,0.035,0.005,0.155,0.025,0.025,0.155,0.025,0.005,0.025,0.01,0.005
7/6/2022,0.005,0.005,0.005,0.01,0.05,0.155,0.045,0.25,0.025,0.09,0.005,0.01,0.05,0.155,0.25,0.045,0.045,0.02,0.01,0.04,0.025,0.025,0.04,0.025,0.01,0.025,0.01,0.005
7/7/2022,0.005,0.005,0.005,0.025,0.075,0.075,0.020005,0.275,0.025,0.055,0.005,0.025,0.075,0.075,0.275,0.055,0.045,0.01,0.005,0.045,0.025,0.025,0.045,0.025,0.015,0.025,0.01,0.005
7/8/2022,0.005,0.005,0.005,0.075,0.05,0.265,0.035005,0.2,0.025,0.095,0.005,0.075,0.05,0.265,0.2,0.015,0.09,0.005,0.005,0.04,0.025,0.025,0.04,0.025,0.01,0.025,0.005,0.005
7/11/2022,0.005,0.005,0.005,0.03,0.05,0.575,0.044995,0.150005,0.025,0.07,0.005,0.03,0.05,0.575,0.150005,0.005,0.09,0.01,0.005,0.28,0.025,0.025,0.28,0.025,0.025,0.025,0.01,0.005
7/12/2022,0.01,0.005,0.005,0.015,0.05,0.395,0.004995,0.174995,0.025,0.055,0.005,0.015,0.05,0.395,0.174995,0.04,0.075,0.015,0.005,0.055,0.025,0.025,0.055,0.025,0.015,0.025,0.005,0.005
7/13/2022,0.005,0.005,0.005,0.02,0.1,0.65,0.045,0.125,0.025,0.065,0.005,0.02,0.1,0.65,0.125,0.05,0.04,0.005,0.005,0.045,0.025,0.025,0.045,0.025,0.005,0.025,0.005,0.005
7/14/2022,0.01,0.005,0.005,0.05,0.05,0.68,0.065005,0.125,0.025,0.04,0.005,0.05,0.05,0.68,0.125,0.015,0.09,0.01,0.005,0.05,0.025,0.025,0.05,0.025,0.01,0.025,0.005,0.005
7/15/2022,0.005,0.005,0.005,0.075,0.05,0.195,0.005,0.200005,0.025,0.085,0.005,0.075,0.05,0.195,0.200005,0.075,0.035,0.025,0.005,0.04,0.025,0.025,0.04,0.025,0.005,0.025,0.005,0.005
7/18/2022,0.005,0.005,0.005,0.075,0.1,0.375,0.004995,0.199995,0.025,0.105,0.005,0.075,0.1,0.375,0.199995,0.05,0.045,0.02,0.005,0.045,0.025,0.025,0.045,0.025,0.005,0.025,0.01,0.005
7/19/2022,0.005,0.005,0.005,0.045,0.15,0.57,0.025,0.174995,0.025,0.135,0.005,0.045,0.15,0.57,0.174995,0.045,0.03,0.025,0.005,0.025,0.025,0.025,0.025,0.025,0.01,0.025,0.005,0.005
7/20/2022,0.005,0.005,0.005,0.065,0.05,0.3,0.03,0.2,0.025,0.08,0.005,0.065,0.05,0.3,0.2,0.03,0.115,0.005,0.005,0.135,0.025,0.025,0.135,0.025,0.015,0.025,0.01,0.005
7/21/2022,0.005,0.005,0.005,0.02,0.05,0.51,0.049995,0.199995,0.025,0.105,0.005,0.02,0.05,0.51,0.199995,0.02,0.105,0.01,0.005,0.175,0.025,0.025,0.175,0.025,0.01,0.025,0.01,0.005
7/22/2022,0.01,0.005,0.005,0.045,0.05,0.81,0.02,1.625,0.025,0.125,0.005,0.045,0.05,0.81,1.625,0.095,0.005,0.005,0.005,0.045,0.025,0.025,0.045,0.025,0.005,0.025,0.005,0.015
7/25/2022,0.005,0.005,0.005,0.085,0.05,0.45,0.015,2.25,0.025,0.095,0.005,0.085,0.05,0.45,2.25,0.015,0.02,0.005,0.005,0.115,0.025,0.025,0.115,0.025,0.005,0.025,0.01,0.005
7/26/2022,0.005,0.005,0.005,0.04,0.225,0.67,0.005,1.400005,0.025,0.12,0.005,0.04,0.225,0.67,1.400005,0.13,0.06,0.025,0.01,0.075,0.025,0.025,0.075,0.025,0.005,0.025,0.005,0.005
7/27/2022,0.01,0.005,0.005,0.205,0.125,0.275,0.005,1.474995,0.025,0.085,0.005,0.205,0.125,0.275,1.474995,0.025,0.06,0.015,0.01,0.08,0.025,0.025,0.08,0.025,0.005,0.025,0.01,0.01
7/28/2022,0.005,0.005,0.005,0.025,0.15,0.755,0.03,1.125,0.025,0.09,0.005,0.025,0.15,0.755,1.125,0.02,0.075,0.02,0.005,0.135,0.025,0.025,0.135,0.025,0.005,0.025,0.005,0.005
7/29/2022,0.005,0.005,0.005,0.02,0.15,0.76,0.01,2.175005,0.025,0.065,0.005,0.02,0.15,0.76,2.175005,0.035,0.095,0.015,0.005,0.06,0.025,0.025,0.06,0.025,0.005,0.025,0.01,0.005
